,index,Unnamed: 0,primaryMedia,primaryMaker,Title,Date,Classifications,Object number
4604,4980,30,,Paul Chan,"Happiness (finally) after 35,000 years of civilization",2001,Time-Based Media,2016.4.8
4605,4981,31,,Ken Fandell,"The Sky Above My Home (10/7/2002–6/14/2003, Chicago, Illinois)",2003,Photograph,2016.4.9
4606,4982,32,,Ken Fandell,Untitled Study No. 10,2005,Photograph,2016.4.10
4607,4983,33,,Miran Fukuda,Untitled,2002,Print,2016.4.11
4608,4984,34,,Anna Gaskell,Untitled #69 (by proxy),1999,Photograph,2016.4.12
4609,4985,35,Image Not Available for Happy to Be Here,Charles Goldman,Happy to Be Here,1994,Time-Based Media,2016.4.13
4610,4986,36,"Image Not Available for ""Untitled"" (For Parkett)",Felix Gonzalez-Torres,"""Untitled"" (For Parkett)",1994,Print,2016.4.14
4611,4987,37,,Terence Gower,Ciudad Moderna,2004,Time-Based Media,2016.4.15
4612,4988,38,,Mona Hatoum,Rubber Mat,1996,Sculpture,2016.4.16
4613,4989,39,,Jenny Holzer,All Things Are Delicately Interconnected,2002,Sculpture,2016.4.17
4614,4990,40,Image Not Available for Mock,Doug Ischar,Mock,1995,Time-Based Media,2016.4.18
4615,4991,41,,Emiko Kasahara,Untitled (Blondie),1994,Sculpture,2016.4.19
4616,4992,42,,Emiko Kasahara,"Untitled, (Chain Reaction)",1993,Sculpture,2016.4.20
4617,4993,43,,Mike Kelley,Poetics Country,1997,Print,2016.4.21
4618,4994,44,,Anthony Lam,"Postcard from ""eat bitterness"" portfolio",2007,Print,2016.4.22b
4619,4995,45,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22d
4620,4996,46,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22e
4621,4997,47,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22f
4622,4998,48,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22g
4623,4999,49,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22h
4624,5000,0,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22i
4625,5001,1,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22j
4626,5002,2,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22k
4627,5003,3,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22l
4628,5004,4,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22m
4629,5005,5,,Anthony Lam,"Untitled from ""eat bitterness"" portfolio",2007,Photograph,2016.4.22n
4630,5006,6,,Louise Lawler,"Who Says, Who Shows, Who Counts",1990,Sculpture,2016.4.23
4631,5007,7,,Cary Leibowitz,Kick Me Pants,1991,Textile,2016.4.24
4632,5008,8,,Cary Leibowitz,Loozer Vase,1992,Sculpture,2016.4.25
4633,5009,9,,Glenn Ligon,"Cover for ""Fiction"" by the Learys",2001,Print,2016.4.26
4634,5010,10,Image Not Available for Waterlillies #44,Donald Lipski,Waterlillies #44,1990,Sculpture,2016.4.27
4635,5011,11,,Hew Locke,Untitled,2000,Drawing,2016.4.28
4636,5012,12,,Christian Marclay,Guitar Drag,2006,Time-Based Media,2016.4.29
4637,5013,13,Image Not Available for Bloomer,Matthew McCaslin,Bloomer,1995,Time-Based Media,2016.4.30
4638,5014,14,,Georgia Metz,Color Theory,1995,Sculpture,2016.4.31
4639,5015,15,,John O'Reilly,"Communion, from the series Temptation of St Anthony",1994,Photograph,2016.4.32
4640,5016,16,,Gabriel Orozco,Sleeping Hose (Mauguera Dormida),1995,Print,2016.4.33
4641,5017,17,,Cornelia Parker,Measuring Liberty With a Dollar,1998,Sculpture,2016.4.34
4642,5018,18,,Simon Periton,Barbed Wire Target VIII,1997,Drawing,2016.4.35
4643,5019,19,Image Not Available for Entracte,Simon Periton,Entracte,2003,Drawing,2016.4.36
4644,5020,20,,Wilfredo Prieto,Speech,1999,Sculpture,2016.4.37
4645,5021,21,,Paul Ramírez Jonas,Log Cabin II,1993,Sculpture,2016.4.38
4646,5022,22,,Neal Rock,Golden Surfing,2003,Sculpture,2016.4.39
4647,5023,23,,Aaron Romine,Untitled,2002,Photograph,2016.4.40
4648,5024,24,,Craig Roper,New Home,1989,Sculpture,2016.4.41
4649,5025,25,Image Not Available for Test,Erika Rothenberg,Test,1991,Installation,2016.4.42
4650,5026,26,,Joe Scanlan,Mirror,1994,Sculpture,2016.4.43
4651,5027,27,,Joe Scanlan,Mirror,1994,Sculpture,2016.4.44
4652,5028,28,,Randall Sellers,Untitled #3,2003,Drawing,2016.4.46
4653,5029,29,,Randall Sellers,Untitled #9,2003,Drawing,2016.4.47
4654,5030,30,,Jim Shaw,Pandora's Box Project,1991,Drawing,2016.4.48a-b
4655,5031,31,,Jim Shaw,Self Portrait,1978,Photograph,2016.4.49
4656,5032,32,,Lisa Sigal,Untitled,2003,Drawing,2016.4.50
4657,5033,33,,Lisa Sigal,Torn Green,2005,Drawing,2016.4.51
4658,5034,34,,Gary Simmons,Kick Tomorrow,1994,Drawing,2016.4.52
4659,5035,35,,Lorna Simpson,Stack of Diaries,1993,Sculpture,2016.4.53
4660,5036,36,,Clarissa Sligh,What's Happening With Momma?,1988,Print,2016.4.54
4661,5037,37,,Masooma Syed,Old Monk,2003,Sculpture,2016.4.55
4662,5038,38,,Maki Tamura,Untitled,2002,Print,2016.4.56
4663,5039,39,,Tony Tasset,Abstraction with Hat,1994,Sculpture,2016.4.57
4664,5040,40,,Kara Walker,"The Bush, Skinny, De-Boning",2002,Sculpture,2016.4.58
4665,5041,41,Image Not Available for Homage to the Woman With the Bandaged Face Who I Saw Yesterday Down Walworth Road,Gillian Wearing,Homage to the Woman With the Bandaged Face Who I Saw Yesterday Down Walworth Road,1995,Time-Based Media,2016.4.59
4666,5042,42,,Gillian Wearing,Video Still (Homage to the Woman With the Bandaged Face),1995,Photograph,2016.4.60
4667,5043,43,,Carrie Mae Weems,Ritual and Revolution,1998,Installation,2016.4.61
4668,5044,44,,Fred Wilson,Untitled (Venice Biennale),2003,Print,2016.4.62
4669,5045,45,,Jane and Louise Wilson,Ram Raid (I),1992,Photograph,2016.4.63
4670,5046,46,Image Not Available for Routes 1 & 9 North,Jane and Louise Wilson,Routes 1 & 9 North,1994,Time-Based Media,2016.4.64
4671,5047,47,,Jane and Louise Wilson,Routes 1 & 9 North: Eldorado,1994,Photograph,2016.4.65
4672,5048,48,,Christopher Wool,Untitled (4),1991,Print,2016.4.66
4673,5049,49,,Anna Gaskell,Untitled #65 (by proxy),1999,Photograph,2016.4.67
4674,5050,0,,Sam Gilliam,One,1970,Painting,2016.5
4675,5051,1,,Alexander Calder,McGovern,1972,Print,2016.6.1
4676,5052,2,,Alexander Calder,McGovern,1972,Print,2016.6.2
4677,5053,3,,Marc Chagall,"A Midi, l'Eté",1961,Print,2016.6.3
4678,5054,4,,Marc Chagall,Le Baiser de Chloe,1961,Print,2016.6.4
4679,5055,5,,Marc Chagall,Composition,1964,Print,2016.6.5
4680,5056,6,,Fred Fehlau,Untitled (NO IT CAN ASSESS AN ACTION),1992,Sculpture,2016.7.1
4681,5057,7,,Luciano Perna,Untitled (Miniature Book),1993,Book,2016.7.2
4682,5058,8,,Lorna Simpson,III (Three Wishbones in a Wood Box),1994,Sculpture,2016.7.3
4683,5059,9,Image Not Available for Aimai-no-bi (Ambiguous Beauty),Yasumasa Morimura,Aimai-no-bi (Ambiguous Beauty),1995,Sculpture,2016.7.4
4684,5060,10,,Brian Eno,Oblique Strategies,1996,Sculpture,2016.7.5
4685,5061,11,,Anna Gaskell,Untitled (Peep Show),2001,Book,2016.7.6
4686,5062,12,,Yinka Shonibare,Untitled (Dollhouse),2002,Sculpture,2016.7.7
4687,5063,13,,Christian Marclay,Untitled (Music Box),2005,Sculpture,2016.7.8
4688,5064,14,,Marc Swanson,Untitled (Sequined Antler),2009,Sculpture,2016.7.9
4689,5065,15,,Ry Rocklen,Trophy Modern,2013,Sculpture,2016.7.10
4690,5066,16,,David Smith,Untitled,1956,Drawing,2016.7.11
4691,5067,17,,Saul Fletcher,Untitled #33 (Gran's bath),1997,Photograph,2016.8
4692,5068,18,,Omar Victor Diop,"Ayuba Suleiman Diallo, from the series Project Diaspora",2014,Photograph,2016.9.1
4693,5069,19,,Omar Victor Diop,"Juan de Pareja, from the series Project Diaspora",2014,Photograph,2016.9.2
4694,5070,20,,Mitch Epstein,Office Door,2000,Photograph,2016.10.1
4695,5071,21,,Lyle Ashton Harris,Memoirs of Hadrian #32,2002,Photograph,2016.10.2
4696,5072,22,,Louise Lawler,5124,2010,Photograph,2016.10.3
4697,5073,23,,Louise Lawler,Life Expectancy,2010,Photograph,2016.10.4
4698,5076,26,,Natalia Ludmila,The State of Affairs series,2013,Drawing,2016.11a-e
4699,5077,27,,Philippe Halsman,"Marilyn Monroe, ""Life"" Cover, 1952",1965,Photograph,2016.12.1
4700,5078,28,,Garry Winogrand,"Untitled, from the series Women are Beautiful",1970,Photograph,2016.12.2
4701,5079,29,,Charles Keller,Building Studio,1956,Drawing,2016.13.1
4702,5080,30,,Charles Keller,Masons,1955,Drawing,2016.13.2
4703,5081,31,,Charles Keller,Newburgh Farm Series #71,1956,Drawing,2016.13.3a-c
4704,5082,32,,Charles Keller,War Hero,1958,Drawing,2016.13.4
4705,5083,33,,Charles Keller,Resting,1962,Drawing,2016.13.5
4706,5084,34,,Charles Keller,We Demand Work,1964,Drawing,2016.13.6
4707,5085,35,,Larry Snider,"Sadhu on Kedara Kenda Steps, [Varanasi], India 2008",2008,Photograph,2016.14
4708,5086,36,,Edward Steichen,Isadora Duncan,1901,Photograph,2016.15.1
4709,5087,37,,Edward Steichen,"Professor Carl Marr, 1902",1902,Photograph,2016.15.2
4710,5088,38,,Edward Steichen,"Maria & Jean Pierre Steichen, 1902",1902,Photograph,2016.15.3
4711,5089,39,,Edward Steichen,"Eleanor Duse, New York",1903,Photograph,2016.15.4
4712,5090,40,,Edward Steichen,"Mary and Her Mother, France",1904,Photograph,2016.15.5
4713,5094,44,,Edward Steichen,Mrs. Eugene Meyer,1910,Photograph,2016.15.9
4714,5095,45,,Edward Steichen,Untitled c.1910,1910,Photograph,2016.15.10
4715,5096,46,,Edward Steichen,"Isadora Duncan (woman holding knee up), c. 1913",1913,Photograph,2016.15.11
4716,5097,47,,Edward Steichen,"Meyer Child,1915",1915,Photograph,2016.15.12
4717,5098,48,,Edward Steichen,Epiphylium,1920,Photograph,2016.15.13
4718,5099,49,,Edward Steichen,Grasshopper,1920,Photograph,2016.15.14
4719,5100,0,,Edward Steichen,Sunflower in Seed,1920,Photograph,2016.15.15
4720,5101,1,,Edward Steichen,"An Apple, a Boulder, a Mountain, France 1921",1921,Photograph,2016.15.16
4721,5105,5,,Edward Steichen,"Self-portrait, 1921",1921,Photograph,2016.15.20
4722,5107,7,,Edward Steichen,Constantin Brancusi,1922,Photograph,2016.15.22
4723,5108,8,,Edward Steichen,Dana Steichen (in robe),1923,Photograph,2016.15.23
4724,5109,9,,Edward Steichen,"Mr. and Mrs/ Sandburg, Elmhurst, Illinois (Vanity Fair) November 1923",1923,Photograph,2016.15.24
4725,5110,10,,Edward Steichen,"Untitled (flower and butterfly), 1925",1925,Photograph,2016.15.25
4726,5112,12,,Edward Steichen,"Sunday Night on Fortieth Street, New York, 1925",1925,Photograph,2016.15.27
4727,5114,14,,Edward Steichen,"Avocadoes, 1930",1930,Photograph,2016.15.29
4728,5121,21,,Edward Steichen,"Radio City, New York, 1932",1932,Photograph,2016.15.36
4729,5122,22,,Edward Steichen,Self-Portrait (smoking),1932,Photograph,2016.15.37
4730,5125,25,,Edward Steichen,"Cannon Towels, Dixie Ray",1934,Photograph,2016.15.40
4731,5126,26,,Edward Steichen,"Thomas Mann, New York, 1934",1934,Photograph,2016.15.41
4732,5128,28,,Edward Steichen,"Edward Steichen Self-Portrait, 1935",1935,Photograph,2016.15.43
4733,5130,30,,Donna Ferrato,"Mold Jello Not Women Protest, California",1984,Photograph,2016.16.1
4734,5131,31,,Donna Ferrato,"Vikki + Her Mom Carol + Brother Dereck, Pittsburgh Shelter for Battered Women",1984,Photograph,2016.16.2
4735,5132,32,,Donna Ferrato,"AMEND Batterers Program, Denver, Colo",1985,Photograph,2016.16.3
4736,5133,33,,Donna Ferrato,"Battered Woman and Cop, Philadelphia, PA",1986,Photograph,2016.16.4
4737,5134,34,,Donna Ferrato,Women's Advocates St. Paul,1986,Photograph,2016.16.5
4738,5135,35,,Donna Ferrato,"Diamond, the boy who said ""NO,"" for hitting his Mom, Minneapolis",1987,Photograph,2016.16.6
4739,5136,36,,Donna Ferrato,"Diana Tire Marks, Minneapolis",1988,Photograph,2016.16.7
4740,5137,37,,Donna Ferrato,"Gabriel the Wife Killer, Sacramento, CA",1988,Photograph,2016.16.8
4741,5138,38,,Donna Ferrato,"Meredith + her dog, Lucky, Santa Cruz, CA",1998,Photograph,2016.16.9
4742,5139,39,,Donna Ferrato,"Women who killed in self-defense serve three times longer than the men who killed their wives, Renz Correctional Prison, Jefferson City, MO",1990,Photograph,2016.16.10
4743,5140,40,,Donna Ferrato,"Mother + Daughter Murdered by an Abusive Boyfriend, Washington, DC",1993,Photograph,2016.16.11
4744,5141,41,,Donna Ferrato,"Children Who Witness Violence, Ernie + Brianna's Doll, Vermont",1995,Photograph,2016.16.12
4745,5142,42,,Donna Ferrato,"Diamond, Age 27, became a hairdresser and chose to live free from all forms of Abuse, Minneapolis",2007,Photograph,2016.16.13
4746,5143,43,,Donna Ferrato,"Vikki + Her Mom, Pittsburgh, Holding a LWTE Book shows the way they were in 1984",2007,Photograph,2016.16.14
4747,5144,44,,Donna Ferrato,"Margo, Unbeatable Woman, Mt. Tamalpais, San Francisco, CA",2010,Photograph,2016.16.15
4748,5145,45,,Judy Ledgerwood,Study for Painting for Doha AP,2013,Painting,2017.1.1
4749,5146,46,,Judy Ledgerwood,Study for Painting for Doha #1,2015,Painting,2017.1.2
4750,5147,47,,Judy Ledgerwood,Study for Painting for Doha #2,2013,Painting,2017.1.3
4751,5148,48,,Judy Ledgerwood,Study for Painting for Doha #3,2013,Painting,2017.1.4
4752,5149,49,,Judy Ledgerwood,Study for Doha Painting #4,2013,Painting,2017.1.5
4753,5150,0,,Judy Ledgerwood,Study for Doha Painting #6,2013,Painting,2017.1.6
4754,5151,1,,Jeff Donaldson,Study for the Wall of Respect (Miles Davis),1967,Painting,2017.2
4755,5152,2,,Shan Goshorn,Cherokee Burden Basket: A Song for Balance,2012,Sculpture,2017.3
4756,5153,3,,Tseng Kwong Chi,"Mount Rushmore, South Dakota, 1986, from the self-portrait series East Meets West, 1979–1989",1986,Photograph,2017.4.1
4757,5154,4,,Tseng Kwong Chi,"Wisconsin, 1987 (tractors)",1987,Photograph,2017.4.2
4758,5155,5,,Tseng Kwong Chi,"Adele Simpson and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3a
4759,5156,6,,Tseng Kwong Chi,"Arnold Scaasi, Louise Nevelson, and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3b
4760,5157,7,,Tseng Kwong Chi,"Gladys Solomon, Tseng Kwong Chi, and Jean Tailer, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3c
4761,5158,8,,Tseng Kwong Chi,"Jacqueline de Ribes and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3d
4762,5159,9,,Tseng Kwong Chi,"Monique van Vooren, Andy Warhol, his entourage, and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3e
4763,5160,10,,Tseng Kwong Chi,"Nancy Kissinger and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3f
4764,5161,11,,Tseng Kwong Chi,"Paloma Picasso and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3g
4765,5162,12,,Tseng Kwong Chi,"Tseng Kwong Chi and Fran Lebowitz, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3h
4766,5163,13,,Tseng Kwong Chi,"Tseng Kwong Chi and Mary Martz, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3i
4767,5164,14,,Tseng Kwong Chi,"Tseng Kwong Chi and Pauline Trigere, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3j
4768,5165,15,,Tseng Kwong Chi,"Unidentified Woman, Karen Björnson, Halston, and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3k
4769,5166,16,,Tseng Kwong Chi,"Yves Saint Laurent and Tseng Kwong Chi, from the portfolio Costumes at the Met",1980,Photograph,2017.4.3l
4770,5173,23,Image Not Available for Remembering Old Times,Brighton Sango,Remembering Old Times,1981,Sculpture,2017.5
4771,5174,24,,David Levinthal,Untitled from the series Barbie,1997,Photograph,2017.6.1
4772,5175,25,,David Levinthal,"Untitled, from the series Barbie",1998,Photograph,2017.6.2
4773,5176,26,,David Levinthal,Untitled from the series Barbie,1998,Photograph,2017.6.3
4774,5177,27,,David Levinthal,Untitled from the series Barbie,1998,Photograph,2017.6.4
4775,5178,28,,David Levinthal,Untitled from the series Barbie,1997,Photograph,2017.6.5
4776,5179,29,,David Levinthal,Untitled from the series Blackface,1998,Photograph,2017.6.6
4777,5180,30,,David Levinthal,Untitled from the Series Blackface,1998,Photograph,2017.6.7
4778,5181,31,,David Levinthal,Untitled from the series Blackface,1998,Photograph,2017.6.8
4779,5182,32,,David Levinthal,Untitled from the series Blackface,1997,Photograph,2017.6.9
4780,5183,33,,David Levinthal,Untitled from the series Blackface,1998,Photograph,2017.6.10
4781,5184,34,,David Levinthal,Untitled from the series Mein Kampf,1994,Photograph,2017.6.11
4782,5185,35,,David Levinthal,Untitled from the series Mein Kampf,1994,Photograph,2017.6.12
4783,5186,36,,David Levinthal,Untitled from the series Mein Kampf,1994,Photograph,2017.6.13
4784,5187,37,,David Levinthal,Untitled from the series Mein Kampf,1994,Photograph,2017.6.14
4785,5188,38,,David Levinthal,Untitled from the series Mein Kampf,1994,Photograph,2017.6.15
4786,5189,39,,David Levinthal,Untitled from the series Wild West,1988,Photograph,2017.6.16
4787,5190,40,,David Levinthal,Untitled from the series Wild West,1988,Photograph,2017.6.17
4788,5191,41,,David Levinthal,Untitled from the series Wild West,1988,Photograph,2017.6.18
4789,5192,42,,David Levinthal,Untitled from the series Wild West,1988,Photograph,2017.6.19
4790,5193,43,,David Levinthal,Untitled from the series Wild West,1994,Photograph,2017.6.20
4791,5194,44,,Rachel Monosov,"First Home, Aug. 21, 1972",2017,Photograph,2017.7a
4792,5195,45,,Rachel Monosov,"A thought about the past, the future, and the now, Aug. 4, 1972",2017,Photograph,2017.7b
4793,5196,46,,Rachel Monosov,"View on the studio, Aug. 31, 1972",2017,Photograph,2017.7c
4794,5197,47,,Rachel Monosov,"Domboshawa, Aug. 6, 1972",2017,Photograph,2017.7d
4795,5198,48,,Rachel Monosov,"Mbira Players, Aug. 20, 1972",2017,Photograph,2017.7e
4796,5199,49,,Rachel Monosov,The Chuppah and The Shaman,2017,Photograph,2017.7f
4797,5200,0,,Rachel Monosov,"Before the Ceremony, Aug. 20, 1972",2017,Photograph,2017.7g
4798,5201,1,,Rachel Monosov,"Lake Chivero, Aug. 31, 1972",2017,Photograph,2017.7h
4799,5202,2,,Rachel Monosov,"Selecting bricks for construction of a future, Aug. 25, 1972",2017,Photograph,2017.7i
4800,5203,3,,Rachel Monosov,"A. with his first son on Friday afternoon, Aug. 31, 1972",2017,Photograph,2017.7j
4801,5204,4,,Rachel Monosov,"Lilies, Aug. 20, 1972",2017,Photograph,2017.7k
4802,5205,5,,Rachel Monosov,"Haycocks, Aug. 3, 1972",2017,Photograph,2017.7l
4803,5206,6,,Rachel Monosov,"Before long travel, Aug. 23, 1972",2017,Photograph,2017.7m
4804,5207,7,,Rachel Monosov,"Construction, Aug. 24, 1972",2017,Photograph,2017.7n
4805,5208,8,,Rachel Monosov,"Dowry for marriage, Aug. 18, 1972",2017,Photograph,2017.7o
4806,5209,9,,Rachel Monosov,"Space Cake, Aug. 20, 1972",2017,Photograph,2017.7p
4807,5210,10,,Hew Locke,"The Prize, from the portfolio Rivington Place",2007,Sculpture,2017.8
4808,5211,11,,Aaron Siskind,Kentucky 13,1951,Photograph,2017.9
4809,5212,12,,Leon Lewandowski,"Jay's Liquors, Aug. 1952",1952,Photograph,2017.10.1
4810,5213,13,,Leon Lewandowski,Picture of Cora Ward,1950,Photograph,2017.10.2
4811,5214,14,,Leon Lewandowski,"Wall, Tree, and Window",1950,Photograph,2017.10.3
4812,5215,15,,Leon Lewandowski,Untitled (three children playing),1950,Photograph,2017.10.4
4813,5216,16,,Leon Lewandowski,Untitled (man with hat and overcoat on street),1950,Photograph,2017.10.5
4814,5217,17,,Leon Lewandowski,Untitled (older woman in profile),1950,Photograph,2017.10.6
4815,5218,18,,Leon Lewandowski,Untitled (woman's back at water's edge),1950,Photograph,2017.10.7
4816,5219,19,,Leon Lewandowski,Untitled (man sleeping in parking lot),1950,Photograph,2017.10.8
4817,5220,20,,Leon Lewandowski,Untitled (2 women),1950,Photograph,2017.10.9
4818,5221,21,,Roman Siemianowski,"Untitled (El Station, Chicago)",1930,Photograph,2017.10.10
4819,5222,22,,Roman Siemianowski,Untitled (city street corner),1940,Photograph,2017.10.11
4820,5223,23,,Roman Siemianowski,"Untitled (crated duck, market)",1940,Photograph,2017.10.12
4821,5224,24,,Aaron Siskind,New York 48,1948,Photograph,2017.10.13
4822,5225,25,,Aaron Siskind,Chicago 15,1949,Photograph,2017.10.14
4823,5226,26,,Aaron Siskind,Chicago 16,1952,Photograph,2017.10.15
